ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
34,,,124,GOPAL CHUNARY,1,528.0,0.0,6.0,534.0,34_Form20.pdf
34,,,124,NAMALA KANTA SARKAR,0,528.0,0.0,6.0,534.0,34_Form20.pdf
34,,,124,ALEN SARKAR,0,528.0,0.0,6.0,534.0,34_Form20.pdf
34,,,124,Dilip Chandra Ray,0,528.0,0.0,6.0,534.0,34_Form20.pdf
34,,,124,SHYAMA SARKAR,0,528.0,0.0,6.0,534.0,34_Form20.pdf
34,,,124,SUDHIR SARKAR,0,528.0,0.0,6.0,534.0,34_Form20.pdf
34,,,124,SURESH BARMAN,0,528.0,0.0,6.0,534.0,34_Form20.pdf
34,,,124(A),TAPAN DEB SINGHA,459,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),PRAVASH SARKAR,36,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),SOUMEN ROY,36,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),GOPAL CHUNARY,3,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),NAMALA KANTA SARKAR,1,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),ALEN SARKAR,0,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),Dilip Chandra Ray,0,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),SHYAMA SARKAR,1,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),SUDHIR SARKAR,1,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,124(A),SURESH BARMAN,2,539.0,0.0,6.0,545.0,34_Form20.pdf
34,,,125,TAPAN DEB SINGHA,179,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,PRAVASH SARKAR,13,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,SOUMEN ROY,265,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,GOPAL CHUNARY,2,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,NAMALA KANTA SARKAR,0,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,ALEN SARKAR,0,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,Dilip Chandra Ray,1,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,SHYAMA SARKAR,0,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,SUDHIR SARKAR,5,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,125,SURESH BARMAN,0,465.0,0.0,8.0,473.0,34_Form20.pdf
34,,,126,TAPAN DEB SINGHA,342,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,PRAVASH SARKAR,5,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,SOUMEN ROY,540,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,GOPAL CHUNARY,2,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,NAMALA KANTA SARKAR,0,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,ALEN SARKAR,2,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,Dilip Chandra Ray,2,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,SHYAMA SARKAR,4,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,SUDHIR SARKAR,14,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,126,SURESH BARMAN,3,914.0,0.0,4.0,918.0,34_Form20.pdf
34,,,127,TAPAN DEB SINGHA,195,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,PRAVASH SARKAR,34,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,SOUMEN ROY,281,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,GOPAL CHUNARY,2,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,NAMALA KANTA SARKAR,1,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,ALEN SARKAR,1,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,Dilip Chandra Ray,1,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,SHYAMA SARKAR,2,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,SUDHIR SARKAR,8,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127,SURESH BARMAN,4,529.0,0.0,11.0,540.0,34_Form20.pdf
34,,,127(A),TAPAN DEB SINGHA,163,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),PRAVASH SARKAR,60,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),SOUMEN ROY,288,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),GOPAL CHUNARY,2,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),NAMALA KANTA SARKAR,0,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),ALEN SARKAR,10,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),Dilip Chandra Ray,2,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),SHYAMA SARKAR,2,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),SUDHIR SARKAR,3,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,127(A),SURESH BARMAN,2,532.0,0.0,4.0,536.0,34_Form20.pdf
34,,,128,TAPAN DEB SINGHA,319,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,PRAVASH SARKAR,43,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,SOUMEN ROY,99,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,GOPAL CHUNARY,1,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,NAMALA KANTA SARKAR,0,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,ALEN SARKAR,0,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,Dilip Chandra Ray,0,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,SHYAMA SARKAR,1,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,SUDHIR SARKAR,6,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128,SURESH BARMAN,0,469.0,0.0,5.0,474.0,34_Form20.pdf
34,,,128(A),TAPAN DEB SINGHA,183,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),PRAVASH SARKAR,29,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),SOUMEN ROY,239,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),GOPAL CHUNARY,2,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),NAMALA KANTA SARKAR,1,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),ALEN SARKAR,0,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),Dilip Chandra Ray,0,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),SHYAMA SARKAR,0,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),SUDHIR SARKAR,7,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,128(A),SURESH BARMAN,4,465.0,0.0,10.0,475.0,34_Form20.pdf
34,,,129,TAPAN DEB SINGHA,274,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,PRAVASH SARKAR,11,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,SOUMEN ROY,246,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,GOPAL CHUNARY,2,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,NAMALA KANTA SARKAR,0,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,ALEN SARKAR,0,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,Dilip Chandra Ray,2,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,SHYAMA SARKAR,0,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,SUDHIR SARKAR,9,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129,SURESH BARMAN,1,545.0,0.0,4.0,549.0,34_Form20.pdf
34,,,129(A),TAPAN DEB SINGHA,239,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),PRAVASH SARKAR,21,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),SOUMEN ROY,235,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),GOPAL CHUNARY,0,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),NAMALA KANTA SARKAR,1,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),ALEN SARKAR,1,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),Dilip Chandra Ray,0,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),SHYAMA SARKAR,3,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),SUDHIR SARKAR,10,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,129(A),SURESH BARMAN,2,512.0,0.0,8.0,520.0,34_Form20.pdf
34,,,130,TAPAN DEB SINGHA,233,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,PRAVASH SARKAR,123,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,SOUMEN ROY,147,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,GOPAL CHUNARY,4,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,NAMALA KANTA SARKAR,2,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,ALEN SARKAR,1,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,Dilip Chandra Ray,4,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,SHYAMA SARKAR,0,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,SUDHIR SARKAR,5,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130,SURESH BARMAN,4,523.0,0.0,6.0,529.0,34_Form20.pdf
34,,,130(A),TAPAN DEB SINGHA,132,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),PRAVASH SARKAR,49,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),SOUMEN ROY,328,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),GOPAL CHUNARY,3,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),NAMALA KANTA SARKAR,3,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),ALEN SARKAR,0,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),Dilip Chandra Ray,3,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),SHYAMA SARKAR,3,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),SUDHIR SARKAR,10,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,130(A),SURESH BARMAN,5,536.0,0.0,8.0,544.0,34_Form20.pdf
34,,,131,TAPAN DEB SINGHA,85,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,PRAVASH SARKAR,152,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,SOUMEN ROY,334,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,GOPAL CHUNARY,2,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,NAMALA KANTA SARKAR,0,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,ALEN SARKAR,2,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,Dilip Chandra Ray,3,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,SHYAMA SARKAR,4,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,SUDHIR SARKAR,13,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131,SURESH BARMAN,8,603.0,0.0,12.0,615.0,34_Form20.pdf
34,,,131(A),TAPAN DEB SINGHA,135,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),PRAVASH SARKAR,204,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),SOUMEN ROY,240,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),GOPAL CHUNARY,5,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),NAMALA KANTA SARKAR,0,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),ALEN SARKAR,2,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),Dilip Chandra Ray,7,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),SHYAMA SARKAR,0,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),SUDHIR SARKAR,13,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,131(A),SURESH BARMAN,3,609.0,0.0,7.0,616.0,34_Form20.pdf
34,,,132,TAPAN DEB SINGHA,147,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,PRAVASH SARKAR,35,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,SOUMEN ROY,313,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,GOPAL CHUNARY,7,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,NAMALA KANTA SARKAR,0,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,ALEN SARKAR,2,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,Dilip Chandra Ray,1,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,SHYAMA SARKAR,3,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,SUDHIR SARKAR,17,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132,SURESH BARMAN,2,527.0,0.0,8.0,535.0,34_Form20.pdf
34,,,132(A),TAPAN DEB SINGHA,292,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),PRAVASH SARKAR,44,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),SOUMEN ROY,181,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),GOPAL CHUNARY,3,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),NAMALA KANTA SARKAR,0,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),ALEN SARKAR,3,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),Dilip Chandra Ray,3,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),SHYAMA SARKAR,2,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),SUDHIR SARKAR,6,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,132(A),SURESH BARMAN,4,538.0,0.0,16.0,554.0,34_Form20.pdf
34,,,133,TAPAN DEB SINGHA,298,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,PRAVASH SARKAR,82,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,SOUMEN ROY,245,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,GOPAL CHUNARY,7,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,NAMALA KANTA SARKAR,1,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,ALEN SARKAR,5,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,Dilip Chandra Ray,3,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,SHYAMA SARKAR,3,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,SUDHIR SARKAR,8,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,133,SURESH BARMAN,4,654.0,0.0,10.0,664.0,34_Form20.pdf
34,,,134,TAPAN DEB SINGHA,186,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,PRAVASH SARKAR,39,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,SOUMEN ROY,216,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,GOPAL CHUNARY,1,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,NAMALA KANTA SARKAR,0,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,ALEN SARKAR,0,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,Dilip Chandra Ray,1,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,SHYAMA SARKAR,1,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,SUDHIR SARKAR,12,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134,SURESH BARMAN,0,456.0,0.0,4.0,460.0,34_Form20.pdf
34,,,134(A),TAPAN DEB SINGHA,193,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),PRAVASH SARKAR,36,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),SOUMEN ROY,206,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),GOPAL CHUNARY,0,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),NAMALA KANTA SARKAR,0,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),ALEN SARKAR,0,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),Dilip Chandra Ray,1,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),SHYAMA SARKAR,3,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),SUDHIR SARKAR,14,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,134(A),SURESH BARMAN,1,454.0,0.0,10.0,464.0,34_Form20.pdf
34,,,135,TAPAN DEB SINGHA,382,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,PRAVASH SARKAR,31,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,SOUMEN ROY,52,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,GOPAL CHUNARY,0,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,NAMALA KANTA SARKAR,0,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,ALEN SARKAR,1,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,Dilip Chandra Ray,2,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,SHYAMA SARKAR,1,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,SUDHIR SARKAR,4,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135,SURESH BARMAN,1,474.0,0.0,7.0,481.0,34_Form20.pdf
34,,,135(A),TAPAN DEB SINGHA,253,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),PRAVASH SARKAR,63,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),SOUMEN ROY,146,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),GOPAL CHUNARY,2,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),NAMALA KANTA SARKAR,0,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),ALEN SARKAR,1,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),Dilip Chandra Ray,0,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),SHYAMA SARKAR,0,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),SUDHIR SARKAR,5,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,135(A),SURESH BARMAN,2,472.0,0.0,5.0,477.0,34_Form20.pdf
34,,,136,TAPAN DEB SINGHA,304,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,PRAVASH SARKAR,40,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,SOUMEN ROY,300,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,GOPAL CHUNARY,2,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,NAMALA KANTA SARKAR,0,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,ALEN SARKAR,2,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,Dilip Chandra Ray,6,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,SHYAMA SARKAR,1,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,SUDHIR SARKAR,45,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,136,SURESH BARMAN,1,701.0,0.0,12.0,713.0,34_Form20.pdf
34,,,137,TAPAN DEB SINGHA,348,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,PRAVASH SARKAR,46,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,SOUMEN ROY,229,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,GOPAL CHUNARY,3,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,NAMALA KANTA SARKAR,0,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,ALEN SARKAR,0,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,Dilip Chandra Ray,3,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,SHYAMA SARKAR,0,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,SUDHIR SARKAR,16,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,137,SURESH BARMAN,0,645.0,0.0,11.0,656.0,34_Form20.pdf
34,,,138,TAPAN DEB SINGHA,398,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,PRAVASH SARKAR,85,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,SOUMEN ROY,174,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,GOPAL CHUNARY,2,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,NAMALA KANTA SARKAR,2,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,ALEN SARKAR,0,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,Dilip Chandra Ray,4,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,SHYAMA SARKAR,2,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,SUDHIR SARKAR,6,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,138,SURESH BARMAN,5,678.0,0.0,11.0,689.0,34_Form20.pdf
34,,,139,TAPAN DEB SINGHA,357,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,PRAVASH SARKAR,67,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,SOUMEN ROY,37,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,GOPAL CHUNARY,2,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,NAMALA KANTA SARKAR,0,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,ALEN SARKAR,0,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,Dilip Chandra Ray,0,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,SHYAMA SARKAR,1,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,SUDHIR SARKAR,6,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139,SURESH BARMAN,3,473.0,0.0,3.0,476.0,34_Form20.pdf
34,,,139(A),TAPAN DEB SINGHA,276,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),PRAVASH SARKAR,76,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),SOUMEN ROY,85,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),GOPAL CHUNARY,2,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),NAMALA KANTA SARKAR,0,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),ALEN SARKAR,0,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),Dilip Chandra Ray,1,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),SHYAMA SARKAR,1,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),SUDHIR SARKAR,21,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,139(A),SURESH BARMAN,4,466.0,0.0,3.0,469.0,34_Form20.pdf
34,,,140,TAPAN DEB SINGHA,161,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,PRAVASH SARKAR,94,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,SOUMEN ROY,266,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,GOPAL CHUNARY,2,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,NAMALA KANTA SARKAR,6,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,ALEN SARKAR,2,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,Dilip Chandra Ray,3,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,SHYAMA SARKAR,1,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,SUDHIR SARKAR,16,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140,SURESH BARMAN,6,557.0,0.0,11.0,568.0,34_Form20.pdf
34,,,140(A),TAPAN DEB SINGHA,199,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),PRAVASH SARKAR,101,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),SOUMEN ROY,235,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),GOPAL CHUNARY,3,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),NAMALA KANTA SARKAR,4,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),ALEN SARKAR,1,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),Dilip Chandra Ray,2,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),SHYAMA SARKAR,0,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),SUDHIR SARKAR,10,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,140(A),SURESH BARMAN,3,558.0,0.0,7.0,565.0,34_Form20.pdf
34,,,141,TAPAN DEB SINGHA,207,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,PRAVASH SARKAR,25,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,SOUMEN ROY,236,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,GOPAL CHUNARY,1,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,NAMALA KANTA SARKAR,4,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,ALEN SARKAR,0,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,Dilip Chandra Ray,2,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,SHYAMA SARKAR,1,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,SUDHIR SARKAR,27,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,141,SURESH BARMAN,3,506.0,0.0,9.0,515.0,34_Form20.pdf
34,,,142,TAPAN DEB SINGHA,438,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,PRAVASH SARKAR,41,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,SOUMEN ROY,316,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,GOPAL CHUNARY,5,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,NAMALA KANTA SARKAR,0,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,ALEN SARKAR,1,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,Dilip Chandra Ray,4,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,SHYAMA SARKAR,4,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,SUDHIR SARKAR,12,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,142,SURESH BARMAN,1,822.0,0.0,13.0,835.0,34_Form20.pdf
34,,,143,TAPAN DEB SINGHA,201,439.0,0.0,12.0,451.0,34_Form20.pdf
